Tue Mar 31 18:05:01 PDT 2020 - start
* # of countries 180
162/181 - Sudan - last value from 2020-3-31 with 7 cases, 2 deaths, 1 recovered, 4 active cases.
163/181 - Cabo Verde - last value from 2020-3-31 with 6 cases, 1 deaths, 0 recovered, 5 active cases.
164/181 - Holy See - last value from 2020-3-31 with 6 cases, 0 deaths, 0 recovered, 6 active cases.
165/181 - Mauritania - last value from 2020-3-31 with 6 cases, 1 deaths, 2 recovered, 3 active cases.
166/181 - Fiji - last value from 2020-3-31 with 5 cases, 0 deaths, 0 recovered, 5 active cases.
167/181 - Nepal - last value from 2020-3-31 with 5 cases, 0 deaths, 1 recovered, 4 active cases.
168/181 - Nicaragua - last value from 2020-3-31 with 5 cases, 1 deaths, 0 recovered, 4 active cases.
169/181 - Somalia - last value from 2020-3-31 with 5 cases, 0 deaths, 1 recovered, 4 active cases.
170/181 - Bhutan - last value from 2020-3-31 with 4 cases, 0 deaths, 0 recovered, 4 active cases.
171/181 - Gambia - last value from 2020-3-31 with 4 cases, 1 deaths, 0 recovered, 3 active cases.
172/181 - Botswana - last value from 2020-3-31 with 4 cases, 1 deaths, 0 recovered, 3 active cases.
173/181 - Central African Republic - last value from 2020-3-31 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
174/181 - Liberia - last value from 2020-3-31 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
175/181 - Belize - last value from 2020-3-31 with 3 cases, 0 deaths, 0 recovered, 3 active cases.
176/181 - MS Zaandam - last value from 2020-3-31 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
177/181 - Burundi - last value from 2020-3-31 with 2 cases, 0 deaths, 0 recovered, 2 active cases.
178/181 - Papua New Guinea - last value from 2020-3-31 with 1 cases, 0 deaths, 0 recovered, 1 active cases.
179/181 - Saint Vincent and the Grenadines - last value from 2020-3-31 with 1 cases, 0 deaths, 1 recovered, 0 active cases.
180/181 - Timor-Leste - last value from 2020-3-31 with 1 cases, 0 deaths, 0 recovered, 1 active cases.
181/181 - Sierra Leone - last value from 2020-3-31 with 1 cases, 0 deaths, 0 recovered, 1 active cases.
Generating plots done!
Tue Mar 31 18:07:48 PDT 2020 - end
